order_id,order_date,product_id,qty_ordered,customer_id
2716,2024-03-27,9,11,CUST_38
2717,2024-03-27,10,9,CUST_100
2718,2024-03-27,11,7,CUST_153
2719,2024-03-27,12,10,CUST_110
2720,2024-03-27,13,5,CUST_44
2721,2024-03-27,14,3,CUST_10
2722,2024-03-27,15,11,CUST_155
2723,2024-03-27,16,9,CUST_105
2724,2024-03-27,17,14,CUST_94
2725,2024-03-27,18,3,CUST_60
2726,2024-03-27,19,7,CUST_90
2727,2024-03-27,20,11,CUST_97
2728,2024-03-28,1,4,CUST_119
2729,2024-03-28,2,10,CUST_178
2730,2024-03-28,3,21,CUST_125
2731,2024-03-28,4,3,CUST_58
2732,2024-03-28,5,3,CUST_164
2733,2024-03-28,6,10,CUST_182
2734,2024-03-28,7,4,CUST_148
2735,2024-03-28,8,10,CUST_135
2736,2024-03-28,9,2,CUST_87
2737,2024-03-28,10,11,CUST_127
2738,2024-03-28,11,10,CUST_100
2739,2024-03-28,12,16,CUST_139
2740,2024-03-28,13,9,CUST_61
2741,2024-03-28,14,14,CUST_71
2742,2024-03-28,15,14,CUST_98
2743,2024-03-28,16,12,CUST_178
2744,2024-03-28,17,3,CUST_95
2745,2024-03-28,18,16,CUST_10
2746,2024-03-28,19,16,CUST_145
2747,2024-03-28,20,7,CUST_135
2748,2024-03-29,1,14,CUST_115
2749,2024-03-29,2,8,CUST_182
2750,2024-03-29,3,7,CUST_188
2751,2024-03-29,4,2,CUST_122
2752,2024-03-29,5,16,CUST_75
2753,2024-03-29,6,5,CUST_26
2754,2024-03-29,7,10,CUST_183
2755,2024-03-29,8,1,CUST_72
2756,2024-03-29,9,16,CUST_58
2757,2024-03-29,10,12,CUST_44
2758,2024-03-29,11,2,CUST_152
2759,2024-03-29,12,2,CUST_184
2760,2024-03-29,13,10,CUST_122
2761,2024-03-29,14,6,CUST_171
2762,2024-03-29,15,10,CUST_148
2763,2024-03-29,16,6,CUST_65
2764,2024-03-29,17,7,CUST_64
2765,2024-03-29,18,14,CUST_7
2766,2024-03-29,19,6,CUST_137
2767,2024-03-29,20,3,CUST_19
2768,2024-03-30,1,16,CUST_115
2769,2024-03-30,2,5,CUST_139
2770,2024-03-30,3,2,CUST_59
2771,2024-03-30,4,15,CUST_113
2772,2024-03-30,5,11,CUST_147
2773,2024-03-30,6,12,CUST_5
2774,2024-03-30,7,1,CUST_144
2775,2024-03-30,8,14,CUST_9
2776,2024-03-30,9,7,CUST_85
2777,2024-03-30,10,14,CUST_177
2778,2024-03-30,11,14,CUST_124
2779,2024-03-30,12,6,CUST_90
2780,2024-03-30,13,8,CUST_105
2781,2024-03-30,14,2,CUST_84
2782,2024-03-30,15,10,CUST_39
2783,2024-03-30,16,7,CUST_60
2784,2024-03-30,17,7,CUST_140
2785,2024-03-30,18,10,CUST_17
2786,2024-03-30,19,9,CUST_140
2787,2024-03-30,20,5,CUST_113
2788,2024-03-31,1,10,CUST_197
2789,2024-03-31,2,18,CUST_81
2790,2024-03-31,3,6,CUST_6
2791,2024-03-31,4,4,CUST_25
2792,2024-03-31,5,8,CUST_131
2793,2024-03-31,6,12,CUST_19
2794,2024-03-31,7,6,CUST_149
2795,2024-03-31,8,11,CUST_37
2796,2024-03-31,9,3,CUST_98
2797,2024-03-31,10,19,CUST_76
2798,2024-03-31,11,5,CUST_45
2799,2024-03-31,12,10,CUST_175
2800,2024-03-31,13,2,CUST_174
2801,2024-03-31,14,5,CUST_199
2802,2024-03-31,15,15,CUST_81
2803,2024-03-31,16,13,CUST_8
2804,2024-03-31,17,13,CUST_156
2805,2024-03-31,18,6,CUST_24
2806,2024-03-31,19,9,CUST_53
2807,2024-03-31,20,8,CUST_189
2808,2024-04-01,1,12,CUST_32
2809,2024-04-01,2,2,CUST_163
2810,2024-04-01,3,3,CUST_198
2811,2024-04-01,4,11,CUST_81
2812,2024-04-01,5,2,CUST_52
2813,2024-04-01,6,7,CUST_153
2814,2024-04-01,7,3,CUST_190
2815,2024-04-01,8,9,CUST_26
2816,2024-04-01,9,1,CUST_69
2817,2024-04-01,10,6,CUST_69
2818,2024-04-01,11,14,CUST_28
2819,2024-04-01,12,15,CUST_127
2820,2024-04-01,13,9,CUST_113
2821,2024-04-01,14,8,CUST_104
2822,2024-04-01,15,11,CUST_31
2823,2024-04-01,16,3,CUST_65
2824,2024-04-01,17,9,CUST_139
2825,2024-04-01,18,4,CUST_27
2826,2024-04-01,19,8,CUST_149
2827,2024-04-01,20,4,CUST_29
2828,2024-04-02,1,7,CUST_173
2829,2024-04-02,2,4,CUST_59
2830,2024-04-02,3,9,CUST_166
2831,2024-04-02,4,2,CUST_70
2832,2024-04-02,5,10,CUST_81
2833,2024-04-02,6,4,CUST_33
2834,2024-04-02,7,5,CUST_133
2835,2024-04-02,8,12,CUST_196
2836,2024-04-02,9,1,CUST_31
2837,2024-04-02,11,12,CUST_75
2838,2024-04-02,12,6,CUST_196
2839,2024-04-02,13,3,CUST_83
2840,2024-04-02,15,7,CUST_161
2841,2024-04-02,16,7,CUST_155
2842,2024-04-02,17,11,CUST_3
2843,2024-04-02,18,15,CUST_46
2844,2024-04-02,19,4,CUST_186
2845,2024-04-02,20,9,CUST_31
2846,2024-04-03,1,5,CUST_136
2847,2024-04-03,2,2,CUST_94
2848,2024-04-03,3,9,CUST_194
2849,2024-04-03,4,2,CUST_70
2850,2024-04-03,5,9,CUST_197
2851,2024-04-03,6,9,CUST_37
2852,2024-04-03,7,3,CUST_84
2853,2024-04-03,8,4,CUST_96
2854,2024-04-03,9,5,CUST_65
2855,2024-04-03,10,17,CUST_125
2856,2024-04-03,11,13,CUST_166
2857,2024-04-03,12,8,CUST_105
2858,2024-04-03,13,6,CUST_117
2859,2024-04-03,14,13,CUST_112
2860,2024-04-03,15,4,CUST_149
2861,2024-04-03,16,12,CUST_32
2862,2024-04-03,17,8,CUST_158
2863,2024-04-03,18,3,CUST_93
2864,2024-04-03,19,7,CUST_148
2865,2024-04-03,20,3,CUST_160
2866,2024-04-04,1,7,CUST_66
2867,2024-04-04,2,18,CUST_173
2868,2024-04-04,3,2,CUST_114
2869,2024-04-04,4,6,CUST_46
2870,2024-04-04,5,6,CUST_121
2871,2024-04-04,6,10,CUST_175
2872,2024-04-04,7,2,CUST_198
2873,2024-04-04,8,17,CUST_117
2874,2024-04-04,9,2,CUST_34
2875,2024-04-04,10,11,CUST_34
2876,2024-04-04,11,7,CUST_157
2877,2024-04-04,12,3,CUST_118
2878,2024-04-04,13,10,CUST_37
2879,2024-04-04,14,14,CUST_126
2880,2024-04-04,15,7,CUST_5
2881,2024-04-04,16,9,CUST_18
2882,2024-04-04,17,13,CUST_108
2883,2024-04-04,18,13,CUST_49
2884,2024-04-04,19,5,CUST_109
2885,2024-04-04,20,8,CUST_121
2886,2024-04-05,1,11,CUST_80
2887,2024-04-05,2,12,CUST_184
2888,2024-04-05,3,12,CUST_62
2889,2024-04-05,4,8,CUST_194
2890,2024-04-05,5,4,CUST_106
2891,2024-04-05,6,11,CUST_140
2892,2024-04-05,7,6,CUST_47
2893,2024-04-05,8,9,CUST_165
2894,2024-04-05,9,8,CUST_4
2895,2024-04-05,10,12,CUST_181
2896,2024-04-05,11,7,CUST_192
2897,2024-04-05,13,8,CUST_102
2898,2024-04-05,14,12,CUST_136
2899,2024-04-05,15,2,CUST_42
2900,2024-04-05,16,4,CUST_43
2901,2024-04-05,17,7,CUST_191
2902,2024-04-05,18,5,CUST_179
2903,2024-04-05,19,10,CUST_151
2904,2024-04-05,20,7,CUST_121
2905,2024-04-06,1,3,CUST_94
2906,2024-04-06,2,2,CUST_80
2907,2024-04-06,3,2,CUST_189
2908,2024-04-06,4,5,CUST_13
2909,2024-04-06,5,21,CUST_76
2910,2024-04-06,6,8,CUST_136
2911,2024-04-06,7,9,CUST_52
2912,2024-04-06,8,11,CUST_188
2913,2024-04-06,9,12,CUST_24
2914,2024-04-06,10,6,CUST_89
2915,2024-04-06,11,6,CUST_112
2916,2024-04-06,12,7,CUST_65
2917,2024-04-06,13,4,CUST_121
2918,2024-04-06,14,9,CUST_120
2919,2024-04-06,15,8,CUST_25
2920,2024-04-06,16,4,CUST_81
2921,2024-04-06,17,11,CUST_173
2922,2024-04-06,18,6,CUST_168
2923,2024-04-06,19,7,CUST_17
2924,2024-04-06,20,9,CUST_71
2925,2024-04-07,1,14,CUST_165
2926,2024-04-07,2,1,CUST_143
2927,2024-04-07,3,2,CUST_55
2928,2024-04-07,4,21,CUST_50
2929,2024-04-07,5,8,CUST_107
2930,2024-04-07,6,6,CUST_114
2931,2024-04-07,7,13,CUST_43
2932,2024-04-07,8,9,CUST_141
2933,2024-04-07,9,4,CUST_35
2934,2024-04-07,10,15,CUST_99
2935,2024-04-07,11,5,CUST_57
2936,2024-04-07,12,11,CUST_151
2937,2024-04-07,13,5,CUST_81
2938,2024-04-07,14,9,CUST_33
2939,2024-04-07,15,9,CUST_99
2940,2024-04-07,16,8,CUST_158
2941,2024-04-07,17,3,CUST_139
2942,2024-04-07,18,13,CUST_111
2943,2024-04-07,19,9,CUST_189
2944,2024-04-07,20,5,CUST_11
2945,2024-04-08,1,3,CUST_165
2946,2024-04-08,2,5,CUST_176
2947,2024-04-08,3,4,CUST_46
2948,2024-04-08,4,6,CUST_194
2949,2024-04-08,5,4,CUST_106
2950,2024-04-08,6,4,CUST_136
2951,2024-04-08,7,10,CUST_169
2952,2024-04-08,8,16,CUST_70
2953,2024-04-08,9,13,CUST_158
2954,2024-04-08,10,3,CUST_105
2955,2024-04-08,11,4,CUST_77
2956,2024-04-08,12,11,CUST_6
2957,2024-04-08,13,2,CUST_132
2958,2024-04-08,14,13,CUST_112
2959,2024-04-08,15,8,CUST_116
2960,2024-04-08,16,10,CUST_92
2961,2024-04-08,17,15,CUST_187
2962,2024-04-08,18,15,CUST_184
2963,2024-04-08,19,10,CUST_74
2964,2024-04-08,20,13,CUST_181
2965,2024-04-09,1,3,CUST_35
2966,2024-04-09,2,19,CUST_65
2967,2024-04-09,3,8,CUST_167
2968,2024-04-09,4,15,CUST_53
2969,2024-04-09,5,11,CUST_83
2970,2024-04-09,6,9,CUST_188
2971,2024-04-09,7,2,CUST_35
2972,2024-04-09,8,13,CUST_129
2973,2024-04-09,9,9,CUST_18
2974,2024-04-09,10,11,CUST_163
2975,2024-04-09,11,8,CUST_12
2976,2024-04-09,12,3,CUST_45
2977,2024-04-09,13,8,CUST_165
2978,2024-04-09,15,10,CUST_19
2979,2024-04-09,16,6,CUST_33
2980,2024-04-09,17,8,CUST_172
2981,2024-04-09,18,14,CUST_130
2982,2024-04-09,19,9,CUST_113
2983,2024-04-09,20,8,CUST_93
2984,2024-04-10,1,2,CUST_93
2985,2024-04-10,2,12,CUST_88
2986,2024-04-10,3,6,CUST_171
2987,2024-04-10,4,12,CUST_66
2988,2024-04-10,5,6,CUST_55
2989,2024-04-10,6,3,CUST_108
2990,2024-04-10,7,5,CUST_67
2991,2024-04-10,8,2,CUST_125
2992,2024-04-10,9,19,CUST_107
2993,2024-04-10,11,2,CUST_62
2994,2024-04-10,12,12,CUST_139
2995,2024-04-10,13,6,CUST_140
2996,2024-04-10,14,7,CUST_46
2997,2024-04-10,15,12,CUST_81
2998,2024-04-10,16,6,CUST_16
2999,2024-04-10,17,17,CUST_11
3000,2024-04-10,18,22,CUST_141
3001,2024-04-10,19,4,CUST_119
3002,2024-04-10,20,19,CUST_76
3003,2024-04-11,1,1,CUST_109
3004,2024-04-11,2,4,CUST_144
3005,2024-04-11,3,3,CUST_51
3006,2024-04-11,4,12,CUST_161
3007,2024-04-11,5,6,CUST_63
3008,2024-04-11,6,10,CUST_21
3009,2024-04-11,8,14,CUST_116
3010,2024-04-11,9,10,CUST_172
3011,2024-04-11,10,18,CUST_163
3012,2024-04-11,11,10,CUST_144
3013,2024-04-11,12,3,CUST_74
3014,2024-04-11,13,12,CUST_131
3015,2024-04-11,14,9,CUST_161
3016,2024-04-11,15,11,CUST_117
3017,2024-04-11,16,3,CUST_130
3018,2024-04-11,17,11,CUST_52
3019,2024-04-11,18,7,CUST_39
3020,2024-04-11,19,1,CUST_80
3021,2024-04-12,1,4,CUST_118
3022,2024-04-12,2,2,CUST_197
3023,2024-04-12,3,11,CUST_99
3024,2024-04-12,4,13,CUST_152
3025,2024-04-12,5,2,CUST_46
3026,2024-04-12,6,2,CUST_119
3027,2024-04-12,7,18,CUST_105
3028,2024-04-12,8,1,CUST_43
3029,2024-04-12,9,5,CUST_84
3030,2024-04-12,10,9,CUST_141
3031,2024-04-12,11,9,CUST_156
3032,2024-04-12,12,5,CUST_3
3033,2024-04-12,13,2,CUST_94
3034,2024-04-12,14,17,CUST_99
3035,2024-04-12,15,13,CUST_95
3036,2024-04-12,16,7,CUST_73
3037,2024-04-12,17,10,CUST_14
3038,2024-04-12,18,7,CUST_34
3039,2024-04-12,19,6,CUST_145
3040,2024-04-12,20,14,CUST_85
3041,2024-04-13,1,11,CUST_146
3042,2024-04-13,2,10,CUST_175
3043,2024-04-13,3,7,CUST_84
3044,2024-04-13,4,6,CUST_191
3045,2024-04-13,5,10,CUST_32
3046,2024-04-13,6,11,CUST_90
3047,2024-04-13,7,7,CUST_29
3048,2024-04-13,8,18,CUST_53
3049,2024-04-13,9,10,CUST_78
3050,2024-04-13,10,3,CUST_114
3051,2024-04-13,11,7,CUST_195
3052,2024-04-13,12,15,CUST_82
3053,2024-04-13,13,7,CUST_132
3054,2024-04-13,14,2,CUST_52
3055,2024-04-13,15,14,CUST_108
3056,2024-04-13,16,10,CUST_77
3057,2024-04-13,17,17,CUST_103
3058,2024-04-13,18,4,CUST_144
3059,2024-04-13,19,7,CUST_199
3060,2024-04-14,1,8,CUST_28
3061,2024-04-14,2,14,CUST_79
3062,2024-04-14,3,9,CUST_56
3063,2024-04-14,4,5,CUST_139
3064,2024-04-14,5,10,CUST_24
3065,2024-04-14,6,12,CUST_25
3066,2024-04-14,7,12,CUST_168
3067,2024-04-14,8,2,CUST_170
3068,2024-04-14,9,6,CUST_87
3069,2024-04-14,10,13,CUST_61
3070,2024-04-14,11,6,CUST_143
3071,2024-04-14,12,3,CUST_57
3072,2024-04-14,13,7,CUST_185
3073,2024-04-14,14,17,CUST_44
3074,2024-04-14,15,1,CUST_8
3075,2024-04-14,16,8,CUST_122
3076,2024-04-14,17,2,CUST_168
3077,2024-04-14,18,10,CUST_93
3078,2024-04-14,19,15,CUST_58
3079,2024-04-14,20,5,CUST_26
3080,2024-04-15,1,10,CUST_177
3081,2024-04-15,2,10,CUST_181
3082,2024-04-15,4,8,CUST_171
3083,2024-04-15,5,1,CUST_81
3084,2024-04-15,6,10,CUST_76
3085,2024-04-15,7,8,CUST_40
3086,2024-04-15,8,1,CUST_2
3087,2024-04-15,9,20,CUST_81
3088,2024-04-15,10,1,CUST_14
3089,2024-04-15,11,14,CUST_70
3090,2024-04-15,12,14,CUST_157
3091,2024-04-15,13,16,CUST_52
3092,2024-04-15,14,11,CUST_83
3093,2024-04-15,15,3,CUST_197
3094,2024-04-15,16,3,CUST_37
3095,2024-04-15,17,8,CUST_196
3096,2024-04-15,18,13,CUST_26
3097,2024-04-15,19,11,CUST_42
3098,2024-04-15,20,15,CUST_121
3099,2024-04-16,1,13,CUST_186
3100,2024-04-16,2,14,CUST_158
3101,2024-04-16,3,13,CUST_96
3102,2024-04-16,4,9,CUST_54
3103,2024-04-16,5,2,CUST_126
3104,2024-04-16,6,11,CUST_49
3105,2024-04-16,7,7,CUST_47
3106,2024-04-16,8,10,CUST_130
3107,2024-04-16,9,5,CUST_108
3108,2024-04-16,10,10,CUST_198
3109,2024-04-16,11,11,CUST_149
3110,2024-04-16,12,13,CUST_139
3111,2024-04-16,13,3,CUST_197
3112,2024-04-16,14,5,CUST_116
3113,2024-04-16,15,9,CUST_103
3114,2024-04-16,16,10,CUST_127
3115,2024-04-16,17,5,CUST_180
3116,2024-04-16,18,14,CUST_38
3117,2024-04-16,19,1,CUST_130
3118,2024-04-16,20,3,CUST_109
3119,2024-04-17,1,3,CUST_170
3120,2024-04-17,2,13,CUST_149
3121,2024-04-17,3,8,CUST_44
3122,2024-04-17,4,9,CUST_151
3123,2024-04-17,5,1,CUST_191
3124,2024-04-17,6,7,CUST_95
3125,2024-04-17,7,7,CUST_27
3126,2024-04-17,8,5,CUST_56
3127,2024-04-17,9,1,CUST_148
3128,2024-04-17,10,8,CUST_11
3129,2024-04-17,11,15,CUST_180
3130,2024-04-17,12,2,CUST_56
3131,2024-04-17,13,3,CUST_177
3132,2024-04-17,14,8,CUST_26
3133,2024-04-17,15,8,CUST_117
3134,2024-04-17,16,2,CUST_135
3135,2024-04-17,17,5,CUST_95
3136,2024-04-17,18,4,CUST_3
3137,2024-04-17,19,14,CUST_180
3138,2024-04-17,20,13,CUST_61
3139,2024-04-18,1,10,CUST_107
3140,2024-04-18,2,11,CUST_126
3141,2024-04-18,3,2,CUST_62
3142,2024-04-18,4,2,CUST_24
3143,2024-04-18,5,9,CUST_111
3144,2024-04-18,6,9,CUST_164
3145,2024-04-18,7,1,CUST_63
3146,2024-04-18,8,17,CUST_120
3147,2024-04-18,9,4,CUST_71
3148,2024-04-18,10,9,CUST_179
3149,2024-04-18,11,10,CUST_89
3150,2024-04-18,12,2,CUST_66
3151,2024-04-18,13,7,CUST_115
3152,2024-04-18,14,5,CUST_54
3153,2024-04-18,15,7,CUST_60
3154,2024-04-18,16,10,CUST_127
3155,2024-04-18,17,15,CUST_87
3156,2024-04-18,18,5,CUST_100
3157,2024-04-18,19,7,CUST_43
3158,2024-04-18,20,4,CUST_147
3159,2024-04-19,1,7,CUST_98
3160,2024-04-19,2,7,CUST_163
3161,2024-04-19,3,6,CUST_149
3162,2024-04-19,4,4,CUST_24
3163,2024-04-19,5,9,CUST_150
3164,2024-04-19,6,17,CUST_59
3165,2024-04-19,7,14,CUST_157
3166,2024-04-19,8,7,CUST_114
3167,2024-04-19,9,11,CUST_93
3168,2024-04-19,10,7,CUST_160
3169,2024-04-19,11,13,CUST_39
3170,2024-04-19,12,1,CUST_189
3171,2024-04-19,13,2,CUST_163
3172,2024-04-19,14,5,CUST_186
3173,2024-04-19,15,14,CUST_149
3174,2024-04-19,16,3,CUST_188
3175,2024-04-19,17,3,CUST_155
3176,2024-04-19,18,6,CUST_20
3177,2024-04-19,19,11,CUST_14
3178,2024-04-19,20,2,CUST_176
3179,2024-04-20,1,12,CUST_146
3180,2024-04-20,2,15,CUST_74
3181,2024-04-20,3,13,CUST_96
3182,2024-04-20,4,16,CUST_195
3183,2024-04-20,5,3,CUST_197
3184,2024-04-20,6,2,CUST_167
3185,2024-04-20,7,7,CUST_147
3186,2024-04-20,8,5,CUST_192
3187,2024-04-20,9,3,CUST_167
3188,2024-04-20,10,2,CUST_195
3189,2024-04-20,11,4,CUST_194
3190,2024-04-20,12,7,CUST_197
3191,2024-04-20,13,8,CUST_192
3192,2024-04-20,14,6,CUST_94
3193,2024-04-20,15,10,CUST_115
3194,2024-04-20,16,1,CUST_163
3195,2024-04-20,17,2,CUST_16
3196,2024-04-20,18,6,CUST_189
3197,2024-04-20,19,8,CUST_24
3198,2024-04-20,20,5,CUST_101
3199,2024-04-21,1,7,CUST_36
3200,2024-04-21,2,9,CUST_167
3201,2024-04-21,3,5,CUST_84
3202,2024-04-21,4,6,CUST_55
3203,2024-04-21,5,4,CUST_77
3204,2024-04-21,6,11,CUST_185
3205,2024-04-21,7,8,CUST_81
3206,2024-04-21,8,16,CUST_149
3207,2024-04-21,9,11,CUST_117
3208,2024-04-21,11,18,CUST_174
3209,2024-04-21,12,7,CUST_87
3210,2024-04-21,13,7,CUST_47
3211,2024-04-21,14,4,CUST_20
3212,2024-04-21,15,7,CUST_121
3213,2024-04-21,16,2,CUST_91
3214,2024-04-21,17,10,CUST_128
3215,2024-04-21,18,16,CUST_98
3216,2024-04-21,19,4,CUST_31
3217,2024-04-21,20,7,CUST_82
3218,2024-04-22,1,5,CUST_166
3219,2024-04-22,2,10,CUST_83
3220,2024-04-22,3,13,CUST_189
3221,2024-04-22,4,10,CUST_46
3222,2024-04-22,5,3,CUST_115
3223,2024-04-22,6,12,CUST_58
3224,2024-04-22,7,6,CUST_158
3225,2024-04-22,8,13,CUST_51
3226,2024-04-22,9,8,CUST_163
3227,2024-04-22,10,4,CUST_90
3228,2024-04-22,11,3,CUST_169
3229,2024-04-22,12,14,CUST_109
3230,2024-04-22,13,10,CUST_190
3231,2024-04-22,14,2,CUST_147
3232,2024-04-22,15,15,CUST_21
3233,2024-04-22,16,5,CUST_66
3234,2024-04-22,17,14,CUST_61
3235,2024-04-22,18,10,CUST_183
3236,2024-04-22,19,4,CUST_5
3237,2024-04-22,20,8,CUST_157
3238,2024-04-23,1,9,CUST_18
3239,2024-04-23,2,15,CUST_130
3240,2024-04-23,3,11,CUST_129
3241,2024-04-23,4,1,CUST_172
3242,2024-04-23,5,5,CUST_132
3243,2024-04-23,6,8,CUST_101
3244,2024-04-23,7,1,CUST_117
3245,2024-04-23,8,15,CUST_58
3246,2024-04-23,9,15,CUST_18
3247,2024-04-23,10,6,CUST_149
3248,2024-04-23,11,14,CUST_159
3249,2024-04-23,12,11,CUST_102
3250,2024-04-23,13,12,CUST_74
3251,2024-04-23,14,8,CUST_146
3252,2024-04-23,15,4,CUST_119
3253,2024-04-23,16,5,CUST_95
3254,2024-04-23,17,8,CUST_69
3255,2024-04-23,18,13,CUST_172
3256,2024-04-23,19,14,CUST_9
3257,2024-04-23,20,3,CUST_13
3258,2024-04-24,1,9,CUST_62
3259,2024-04-24,2,6,CUST_124
3260,2024-04-24,3,10,CUST_88
3261,2024-04-24,4,12,CUST_163
3262,2024-04-24,5,2,CUST_15
3263,2024-04-24,6,4,CUST_37
3264,2024-04-24,7,1,CUST_101
3265,2024-04-24,8,3,CUST_22
3266,2024-04-24,9,10,CUST_189
3267,2024-04-24,10,5,CUST_175
3268,2024-04-24,11,5,CUST_161
3269,2024-04-24,12,2,CUST_120
3270,2024-04-24,13,11,CUST_176
3271,2024-04-24,14,12,CUST_116
3272,2024-04-24,15,10,CUST_40
3273,2024-04-24,16,16,CUST_2
3274,2024-04-24,17,20,CUST_185
3275,2024-04-24,18,8,CUST_28
3276,2024-04-24,19,10,CUST_151
3277,2024-04-24,20,8,CUST_100
3278,2024-04-25,1,6,CUST_195
3279,2024-04-25,2,9,CUST_81
3280,2024-04-25,3,5,CUST_18
3281,2024-04-25,4,8,CUST_43
3282,2024-04-25,5,3,CUST_86
3283,2024-04-25,6,7,CUST_183
3284,2024-04-25,7,8,CUST_152
3285,2024-04-25,8,12,CUST_27
3286,2024-04-25,9,12,CUST_165
3287,2024-04-25,10,8,CUST_166
3288,2024-04-25,11,11,CUST_84
3289,2024-04-25,12,2,CUST_132
3290,2024-04-25,13,11,CUST_3
3291,2024-04-25,14,9,CUST_194
3292,2024-04-25,15,24,CUST_166
3293,2024-04-25,16,10,CUST_59
3294,2024-04-25,17,7,CUST_94
3295,2024-04-25,18,3,CUST_133
3296,2024-04-25,19,7,CUST_55
3297,2024-04-25,20,9,CUST_184
3298,2024-04-26,1,2,CUST_195
3299,2024-04-26,2,6,CUST_79
3300,2024-04-26,3,9,CUST_180
3301,2024-04-26,4,1,CUST_78
3302,2024-04-26,5,12,CUST_135
3303,2024-04-26,6,3,CUST_106
3304,2024-04-26,7,3,CUST_37
3305,2024-04-26,8,13,CUST_118
3306,2024-04-26,9,11,CUST_7
3307,2024-04-26,10,13,CUST_122
3308,2024-04-26,11,15,CUST_113
3309,2024-04-26,12,3,CUST_56
3310,2024-04-26,13,15,CUST_42
3311,2024-04-26,14,11,CUST_105
3312,2024-04-26,15,3,CUST_171
3313,2024-04-26,16,10,CUST_86
3314,2024-04-26,17,16,CUST_97
3315,2024-04-26,18,4,CUST_132
3316,2024-04-26,19,6,CUST_24
3317,2024-04-26,20,8,CUST_73
3318,2024-04-27,1,10,CUST_160
3319,2024-04-27,2,5,CUST_23
3320,2024-04-27,3,15,CUST_14
3321,2024-04-27,4,2,CUST_54
3322,2024-04-27,5,11,CUST_12
3323,2024-04-27,6,20,CUST_190
3324,2024-04-27,7,7,CUST_107
3325,2024-04-27,8,14,CUST_160
3326,2024-04-27,9,14,CUST_96
3327,2024-04-27,10,13,CUST_60
3328,2024-04-27,11,6,CUST_116
3329,2024-04-27,12,2,CUST_6
3330,2024-04-27,13,25,CUST_85
3331,2024-04-27,14,8,CUST_67
3332,2024-04-27,15,10,CUST_110
3333,2024-04-27,16,6,CUST_69
3334,2024-04-27,17,1,CUST_114
3335,2024-04-27,18,7,CUST_108
3336,2024-04-27,19,14,CUST_30
3337,2024-04-27,20,13,CUST_165
3338,2024-04-28,1,12,CUST_66
3339,2024-04-28,2,15,CUST_103
3340,2024-04-28,3,7,CUST_75
3341,2024-04-28,4,5,CUST_139
3342,2024-04-28,5,6,CUST_138
3343,2024-04-28,7,9,CUST_72
3344,2024-04-28,8,11,CUST_183
3345,2024-04-28,9,5,CUST_198
3346,2024-04-28,10,5,CUST_54
3347,2024-04-28,11,5,CUST_66
3348,2024-04-28,12,10,CUST_89
3349,2024-04-28,13,1,CUST_144
3350,2024-04-28,14,11,CUST_99
3351,2024-04-28,15,4,CUST_148
3352,2024-04-28,16,12,CUST_122
3353,2024-04-28,17,14,CUST_13
3354,2024-04-28,18,10,CUST_183
3355,2024-04-28,19,5,CUST_153
3356,2024-04-28,20,5,CUST_66
3357,2024-04-29,1,9,CUST_46
3358,2024-04-29,2,9,CUST_12
3359,2024-04-29,3,4,CUST_26
3360,2024-04-29,4,6,CUST_168
3361,2024-04-29,5,1,CUST_34
3362,2024-04-29,6,6,CUST_176
3363,2024-04-29,7,10,CUST_171
3364,2024-04-29,8,16,CUST_93
3365,2024-04-29,9,3,CUST_86
3366,2024-04-29,10,14,CUST_2
3367,2024-04-29,11,10,CUST_93
3368,2024-04-29,12,10,CUST_67
3369,2024-04-29,13,4,CUST_73
3370,2024-04-29,14,6,CUST_44
3371,2024-04-29,15,7,CUST_196
3372,2024-04-29,16,12,CUST_83
3373,2024-04-29,17,18,CUST_31
3374,2024-04-29,18,13,CUST_113
3375,2024-04-29,19,9,CUST_102
3376,2024-04-29,20,11,CUST_2
3377,2024-04-30,1,5,CUST_142
3378,2024-04-30,2,4,CUST_158
3379,2024-04-30,3,5,CUST_71
3380,2024-04-30,4,4,CUST_7
3381,2024-04-30,5,14,CUST_48
3382,2024-04-30,6,6,CUST_174
3383,2024-04-30,7,2,CUST_165
3384,2024-04-30,8,6,CUST_195
3385,2024-04-30,9,5,CUST_40
3386,2024-04-30,10,2,CUST_90
3387,2024-04-30,11,16,CUST_37
3388,2024-04-30,12,11,CUST_61
3389,2024-04-30,13,14,CUST_168
3390,2024-04-30,14,8,CUST_133
3391,2024-04-30,15,13,CUST_123
3392,2024-04-30,16,2,CUST_16
3393,2024-04-30,17,10,CUST_182
3394,2024-04-30,18,4,CUST_191
3395,2024-04-30,19,10,CUST_146
3396,2024-04-30,20,10,CUST_177
3397,2024-05-01,1,9,CUST_162
3398,2024-05-01,2,19,CUST_4
3399,2024-05-01,3,4,CUST_179
3400,2024-05-01,4,7,CUST_173
3401,2024-05-01,5,4,CUST_75
3402,2024-05-01,6,9,CUST_63
3403,2024-05-01,7,4,CUST_39
3404,2024-05-01,8,5,CUST_121
3405,2024-05-01,9,12,CUST_117
3406,2024-05-01,10,10,CUST_24
3407,2024-05-01,11,2,CUST_164
3408,2024-05-01,12,12,CUST_106
3409,2024-05-01,13,14,CUST_70
3410,2024-05-01,14,14,CUST_138
3411,2024-05-01,15,5,CUST_177
3412,2024-05-01,16,10,CUST_38
3413,2024-05-01,17,3,CUST_37
